,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100
cg211,0.4016039934090456,0.9428322153995833,0.8255014694132063,0.45302941732761215,0.057592166240350795,0.8792136407599667,0.7499546606425809,0.06538220996268396,0.42046224623521045,0.6238796198285013,0.34025142505171746,0.3330580951857268,0.830594847123311,0.3111388636612925,0.5005754613639928,0.24755636444881546,0.908578659480799,0.3719551925209684,0.3485206392212824,0.12109082589478393,0.7694327627067561,0.3750972260621248,0.4084956952452684,0.357052047200592,0.6128569683074503,0.2273965412821949,0.6944808947998106,0.6647845939071939,0.6724623770419893,0.17491287718364146,0.5752722390273051,0.20502924639365272,0.48603429185750113,0.19097335879476673,0.26039825043492326,0.8233554869476299,0.7882140569376347,0.9151145227179541,0.5464620604374109,0.5408509859400084,0.0587188078978611,0.39422525924190166,0.6735204696611171,0.6771213801067244,0.15011399679944604,0.2538006610078011,0.857189387385439,0.2047322050378082,0.02394071936876585,0.41076672663189573,0.8610791071272045,0.3637543527394407,0.6325740368741417,0.19267091140481618,0.09735227184179596,0.023318040752126734,0.3812107131431389,0.7621703176750784,0.4654655784816182,0.5166619480012135,0.6137161993058318,0.8122984386416747,0.8173334204923277,0.009202654367474361,0.3210036421887542,0.007695923622680456,0.5313831794484433,0.23572978545391854,0.7634795141471096,0.24185843992834266,0.5403031247112803,0.41886648015859906,0.5696445559383267,0.3554110006637444,0.6103229331887029,0.5562139623868959,0.6048760312790625,0.8476265002465889,0.07992863884210144,0.6207067110459824,0.42852534081679683,0.49168181180604287,0.056670087447340256,0.935353720079025,0.726149968643978,0.8171214878646591,0.5016409341424116,0.9055602761149423,0.5437977139706812,0.07124645967300192,0.8009880686362363,0.32526616430092825,0.8015645824106528,0.4551948889495413,0.7053567570756674,0.05134928535733596,0.41512192724417396,0.3009696094398654,0.3642384231731849,0.33733989878873816
cg212,0.9998121871561313,0.20927191848743798,0.04681329242817833,0.2921025704540421,0.2703365739730639,0.2911088598858341,0.8318866175166562,0.3406673715457006,0.6861041168557,0.410615702009128,0.10819786746534632,0.3225208298323543,0.7557689810733437,0.7358329435802193,0.4405536039231127,0.44373982506569654,0.6618264168823865,0.9236572124909216,0.8158621025509726,0.7665602721564482,0.05284545500011428,0.7188547673581953,0.1537058623553047,0.9889097501252323,0.9735215038407922,0.9457334132088874,0.729835018224884,0.20413808756117835,0.24702911307713238,0.8844342013649927,0.7433354973149299,0.9358454184537528,0.916440824668489,0.6625366384529631,0.027804623063153566,0.5525910786923732,0.10840807396274321,0.42507587712497186,0.5892223284115746,0.3802207641263995,0.6839545003820919,0.0722132085673306,0.006656274069008372,0.13481713966889375,0.0523664172381495,0.49558094198594593,0.17970663867382852,0.24096642677249125,0.4979508865756589,0.9518358157445466,0.5725146517994433,0.768996229947206,0.5666535913507368,0.7338240870513841,0.3800544638880212,0.767244584999832,0.8388656250684158,0.19408379664170383,0.020130479074551455,0.8277578610446851,0.11825481796924009,0.6691604261156506,0.3866148959933471,0.14273355007548194,0.763992198254676,0.687611033876946,0.45286979988953757,0.023228972073253584,0.20822703159381883,0.3903706385581477,0.8876466514706511,0.008757758306699781,0.3339839731798341,0.0843898959599978,0.3109123017183508,0.4681668343414578,0.8077862739461196,0.3260488610050949,0.7925620829964871,0.6339228467201841,0.6437986152923416,0.53545381599149,0.5284537432732331,0.9351677224012553,0.9582797624574768,0.6334368035094262,0.5004998129748005,0.4351377752477088,0.12206355828072146,0.25724390304654476,0.9540357797577047,0.5224407816684005,0.4231725084036586,0.4022606802580121,0.2569616851790161,0.5524200202775107,0.27202447037483124,0.8230910940588576,0.7103238520579356,0.16129437952579184
cg213,0.21478612833373245,0.3941318038752788,0.367810245016301,0.19881821601289096,0.5009805961604168,0.2181092984991101,0.2039808844290527,0.8272153226317189,0.21818251184646242,0.965351582806268,0.5673672742934299,0.9236526934208819,0.11465296923154145,0.5312974416365371,0.20695197087959805,0.8920970806778135,0.3889762977775325,0.016959839537451837,0.9907678570935473,0.9913382037970521,0.1045806168597414,0.15081973024869488,0.4840923928562234,0.40216833597636037,0.10161963702761978,0.9618471088890915,0.34383047188989413,0.1284896628035851,0.64816231672555,0.26758497160439565,0.9650676568461236,0.47644910556134223,0.005230226131687554,0.809430852435169,0.10415021217980813,0.9928102994405028,0.003057204650891099,0.36622986688324344,0.9257050192918774,0.471335761116244,0.42460019890904044,0.6357476108763691,0.266969561601314,0.7644339839816531,0.8524962782713065,0.3423330554641669,0.7701872918974196,0.3440717256042455,0.16088692947510153,0.2873143824575993,0.7938542901705332,0.7056487581838422,0.6283491899674872,0.4219882856825824,0.8177516867585064,0.1605171622932654,0.5784920230071486,0.3052460619042421,0.15377271751065613,0.5971857666206317,0.727780093465208,0.8670880240736594,0.7390602701106936,0.8690656222625693,0.047683873841989244,0.7570045983396031,0.5959372086663807,0.6194628603071878,0.7527154583970929,0.38642213668699454,0.8092050709116873,0.9291200361102169,0.22725746814332448,0.03307303493134994,0.9701658323706568,0.007392226899408771,0.33489035815631396,0.6059428319455528,0.8228568338472304,0.11531623857380657,0.36879289278840144,0.3051207083010419,0.10910147588777497,0.3147422706630604,0.37899274728337085,0.06918369117375978,0.46620499143836136,0.7634032268377778,0.778543752377199,0.3537605511056884,0.6511925108540381,0.6158245702673226,0.39185679082702873,0.25091778778589535,0.981383780895889,0.3944511046733453,0.7274443233723036,0.9216923388521875,0.5542879178048324,0.023069565814009207
cg214,0.9698880935548221,0.19515253962917423,0.5340242647882385,0.9979569120513452,0.38707182252006045,0.08639827227661956,0.880922987272525,0.642625314544755,0.985739998967347,0.690638875088844,0.6835666065951618,0.5461252925255572,0.7097456043692267,0.6880161261300091,0.12693994903321393,0.6117683699678741,0.8137921130563263,0.2560441339129038,0.15902985532235192,0.8113700269464749,0.35400278688185727,0.6456313320306478,0.6167709804611774,0.840061169838885,0.2477836033666263,0.49251068508390383,0.5965276841431618,0.5077137589879994,0.6253029147934763,0.011871650454395088,0.2090103436411812,0.43314073956590715,0.26787402061202237,0.9182004639182221,0.47279705564750374,0.4237819527351572,0.923447940949159,0.6241894668106791,0.5599708496676042,0.7548751767508675,0.29533779364560386,0.3247419132829026,0.20991413388152425,0.35850987478091145,0.13999568446574684,0.5952907576056732,0.7367817761011425,0.5893899950262393,0.49639062383785515,0.0687644012438412,0.28285897933107507,0.10960984711690702,0.4702396888911753,0.8246154578901504,0.4325405117756256,0.22074946187844835,0.05707772714199155,0.17866903193182004,0.290745314805553,0.9594853794553972,0.26519770691078604,0.29954532335453543,0.8011652660237489,0.7948276711965956,0.6388981359012146,0.18517672180328326,0.15203614397929865,0.3022064102106159,0.626601943565745,0.5707267075937567,0.10910675656162383,0.8551062315595466,0.24717281169131244,0.3043567262924549,0.06364249905826125,0.7276142703816663,0.48312900202378894,0.7340179996798784,0.6949631424568117,0.3797376647023669,0.43386982318038925,0.9506997276511554,0.5098120566899185,0.559029036651573,0.5031017264812836,0.6978438771983705,0.7144682296891727,0.6545223271780872,0.11104804365440302,0.7189257779378669,0.6657290806734517,0.04555674429254286,0.5528249393910932,0.12632051077399764,0.0752029241589981,0.4568506581774835,0.7581456400126466,0.1548962662137322,0.4732881988538781,0.012826346937188537
cg215,0.2944630831156273,0.4503479495852538,0.5167898783987549,0.18739188984162636,0.482288419968276,0.4043284635508857,0.7255595580005039,0.41556956653088006,0.6571843471339694,0.28561533036091513,0.6632300573690679,0.06994925152298248,0.979525297230612,0.20367937585560225,0.8723491518538367,0.6510697146338066,0.10822238417344354,0.7805479719728343,0.28908066997351534,0.6313405407974586,0.6411851129377738,0.0023074984992118575,0.1595276469092034,0.7964285186180317,0.2597363769530726,0.07271101754733744,0.29817139784724367,0.8668441733695537,0.6541987588888156,0.6585003417610903,0.5102238422116977,0.5614282200918662,0.7094260088268745,0.8106217562381012,0.27989832731522246,0.2989162322276795,0.1546942779986159,0.3682352918815156,0.4451703401764301,0.3603595198848111,0.31859518299348166,0.5164483280107457,0.89459052087493,0.44636644276859316,0.47238708016302655,0.9598699992540712,0.6070016280968659,0.731910292729779,0.520179931293508,0.5483975523492005,0.5658874852348865,0.8728960337848142,0.15805318486821285,0.1526832499084746,0.8865299154878546,0.9471406116492258,0.32056363129804255,0.6268883813232293,0.1410886953510022,0.013411836422731582,0.12199833344278277,0.23934838640070433,0.7334967436686468,0.3025748233411467,0.07475082831219204,0.8712188698919756,0.08506748137204379,0.7467667815579252,0.3741685941573427,0.2782972947632629,0.1388253205111748,0.5914369132527033,0.024021763921248884,0.7928960735712808,0.8997347856778942,0.8333465831450296,0.5428805679127822,0.576889050667126,0.9327029585911043,0.0852165746043253,0.0736677370520814,0.7709514919354623,0.7945713656036245,0.8513077368097048,0.1962948119437743,0.6284451598231667,0.4675457407753526,0.5753384567092318,0.7902755561783315,0.6649635193706124,0.758827667216917,0.43961266838202706,0.6068537230073162,0.17308445062385713,0.8013303761277193,0.4301262737604701,0.17320866700498905,0.2426720122841226,0.9663695226699239,0.20505148336277756
cg216,0.5988294022645658,0.028421886163847,0.2365561571907172,0.6634012213101275,0.5063677158037905,0.8736934740509211,0.369603997939986,0.2364546069697293,0.9657501768743895,0.9342552908140661,0.2514555984849458,0.2573352254749054,0.875178007985145,0.5986132415585613,0.05825773274525625,0.1509597131263959,0.4217934102719547,0.3860831371470429,0.3295490467920378,0.31454686122391784,0.6891659757004958,0.5805895524673309,0.9847950496168711,0.013774609712987607,0.31363031917461204,0.6395392033283798,0.2712297715392862,0.7350617960916163,0.2034753371116126,0.1276715457734412,0.40220324584030454,0.4902849136559321,0.12537319256624946,0.5692538453768963,0.44414449900047326,0.159856504282758,0.9694064496755654,0.7234570035942003,0.010500310762400877,0.5173593015936462,0.7118332724367565,0.00044586127006462917,0.07220636910538225,0.7896117210097876,0.2775622873282271,0.9311607574124607,0.13728080294625944,0.27637816315926433,0.2780347158777636,0.7814972083562347,0.4420258356485879,0.16444632686082394,0.5743815744952743,0.6477238415109632,0.5581388927908805,0.9166281179715469,0.963878463160865,0.47193462029511335,0.9265010896267972,0.07726859370477368,0.9544365896615251,0.26792263887259926,0.08245240313888824,0.3405466016870916,0.14148315924550992,0.8954426688350011,0.030215776255366422,0.7137698163812269,0.07520549929562015,0.5788400921036011,0.23147115400752316,0.986008649264548,0.5809525916182918,0.035080293862139955,0.5064592312804559,0.6868095954039181,0.6302148322865735,0.6366359178458296,0.7058686959875503,0.10420198781988299,0.35827194255383465,0.5166460368730966,0.8250458106914725,0.7276840182559654,0.9259678366149479,0.12808884126077114,0.5702133819911561,0.28011631449822705,0.09931412080325264,0.1703221023431144,0.6254380152677891,0.7769226115649369,0.36939147424386887,0.37988043507010816,0.5866183450627255,0.47742222878830376,0.23701116058339122,0.64357799209511,0.6039150458372244,0.9457779064486534
cg217,0.09355223377391075,0.2028982296237446,0.27845244140417225,0.15113562232983546,0.015443188550894438,0.6663952954562581,0.36783545300259,0.2762018302465472,0.13869327422306865,0.33306179728427343,0.8734447188677826,0.898839609332749,0.4292514914169836,0.2194187305079296,0.049646375258276976,0.7130790121573932,0.49285414422477725,0.6328858236752682,0.773760711484695,0.7105360971172342,0.5883645886427489,0.10652471849288148,0.9385023943630157,0.3579528414414239,0.5251589313505634,0.31532766092512576,0.6201981038419683,0.3992011455201361,0.31454185641375887,0.30164805451642795,0.6032591473432044,0.386831652528254,0.4994831154352347,0.15283760329154994,0.9911036386451866,0.7546487656548561,0.30792728360061283,0.9148670342478668,0.9813413946997047,0.8775484919295052,0.2564167628482735,0.45122999868773617,0.16183428482912288,0.029841252706915733,0.4989194359419864,0.9364180461620825,0.8276408550489597,0.844696816007135,0.031140906987985217,0.6696081037053438,0.004489815597422564,0.16874378084531905,0.8834671767152519,0.8818813701152537,0.5091135460723261,0.12282969052670833,0.16486392401864336,0.09474694089018776,0.7869884405180391,0.33039693266590553,0.01006543788790315,0.9674666375398899,0.7948788026260932,0.11598983029804777,0.3235465388894857,0.6105057807708565,0.6043255091846016,0.4562705331137469,0.09585886538707811,0.5792554589729553,0.9122942745853184,0.676435337941402,0.4003191912644788,0.7606485579013202,0.4056771094233136,0.17746872763367216,0.18794567614042634,0.10931198601985537,0.06081557031670182,0.37847868512185256,0.24583009235082065,0.3451835771780033,0.9989785330435937,0.5437686151663332,0.0038697088993240314,0.4510688103425633,0.9806981075882318,0.019174257889893465,0.7351422382453071,0.617298013564508,0.8018589807724471,0.7759176976815673,0.871306438256158,0.7411939745227852,0.6027325541888071,0.723575946754012,0.3325183783038391,0.8972518705687895,0.5798205372841454,0.028324231763662833
cg218,0.09130507534208554,0.47455412981641687,0.7906095341621291,0.2868130607080295,0.626702275628537,0.31165660987523713,0.6625845909130449,0.011280223628540975,0.3399083762250973,0.8382342850223999,0.4217789857098031,0.8677061760792661,0.03934769123259729,0.003929928426747442,0.7934955213176466,0.5634460890833551,0.7053096773652695,0.1502859952385961,0.7426178145778477,0.297727398813062,0.3232039650781423,0.18851374481755467,0.9919247251243457,0.48195048647817795,0.9790281975394464,0.9419316065610699,0.13783121142033328,0.18309331141515872,0.2631188841026345,0.9471893508906855,0.9569914864040179,0.10777677682624953,0.506873355202971,0.36519981260616574,0.248271180207707,0.8364095071320393,0.7385836007579847,0.5256382857183831,0.5136120660060894,0.5434491075461153,0.20632834115007048,0.6867378206608699,0.6445919917021383,0.7637366691462267,0.6464507212482407,0.6877103040456833,0.8572889557357278,0.4560758800671578,0.46176590215648505,0.8448165601761619,0.13062094634140997,0.02734011092745925,0.5362654927847531,0.46952904958419706,0.42056136347372053,0.2051830142726654,0.6462748180733133,0.7659804135813463,0.4695264581641474,0.4536892332456832,0.8342458349377749,0.21141957648697596,0.28798115462171225,0.6376199945750517,0.2154175794557368,0.5535330184252097,0.7066995302528247,0.30781071029218987,0.6291691251309895,0.5042989467497958,0.7025924292033684,0.1553126011246222,0.5020529654070619,0.4140153612022833,0.12234954543702359,0.8440298039597005,0.24785953888127277,0.9195658042501345,0.7704374797923017,0.7778184720381993,0.07680078779992439,0.4373549581430578,0.13524948808464732,0.5460370757991978,0.24992069917605075,0.44284256405440015,0.6261152582604705,0.8075623226972813,0.267060505580596,0.2110810801438181,0.29015018689545047,0.6013861396928588,0.8313358548517363,0.8169381354342342,0.38690673106885864,0.6084528376042776,0.008225612469878185,0.11907946942323533,0.3771287478087638,0.9191062121492706
cg219,0.361991738342184,0.43638860479188457,0.43899741444661056,0.7813830679763993,0.08897258888553272,0.4858369105192133,0.7332481281915461,0.9682657076775755,0.4267838438660507,0.29053277927772003,0.37152712379205566,0.7404114798975179,0.5522121724200683,0.8224360498718496,0.8628006388938039,0.9516852610754256,0.3249731356259784,0.6568777126062805,0.6016912589501097,0.8410796081118395,0.4112844292905249,0.24136177934723635,0.9409892469488487,0.855551395589757,0.02283334212894661,0.6671724906053551,0.9372136569810792,0.18587675554580196,0.8592936729070338,0.09841229371625748,0.7774297254541978,0.9994363635329889,0.6813714967444044,0.8328363682358587,0.5579995399056609,0.9275239642069912,0.35750197932948236,0.786418621157567,0.019616009741086793,0.752735038648213,0.4530969729122283,0.05472760391465037,0.22994858915439875,0.8806927459925427,0.9678372819917013,0.8061459875247,0.5335042266720363,0.742024436211647,0.14258847804387287,0.6973769853608881,0.5078799886853073,0.1964761619982015,0.6996278992809756,0.9714480536188618,0.5330030306470515,0.18579786421488798,0.18648387672488442,0.23645220913524923,0.3019832920152975,0.19786939875538945,0.09899009438850914,0.093827800988174,0.8273166877513699,0.9924528867705256,0.8733230184882975,0.15411844896810623,0.5142731301194303,0.9150419558606318,0.8422552078088621,0.25721667338329446,0.1498700337775083,0.15848367022791798,0.21322892774917612,0.34760393666227185,0.8444888782233341,0.9836660240143018,0.4956143360911155,0.9694146650807715,0.6844474657251947,0.5836641543587815,0.4856001040159126,0.4719574464073045,0.27733183753712176,0.03038670563749757,0.7196957869061638,0.8846808282882075,0.43333269644420513,0.7808614746986837,0.8183107182591841,0.8642161432239865,0.6333201497748585,0.9341258787850492,0.8197704777874087,0.026779819999716015,0.7147693718889869,0.12099917171790342,0.48466390311684415,0.9988814694042083,0.07401205537793332,0.7548729978989976
cg220,0.2744711393294452,0.4012928334837358,0.5853115939768179,0.5564802218428918,0.6683928332418723,0.34216298174389426,0.17661280438555182,0.4479144108127915,0.5288292110567582,0.4200182088785095,0.5303790597262652,0.26820882520527467,0.9175068781467409,0.3618141456380427,0.11483262787560056,0.8760134575281309,0.5018031488747928,0.5995215510571331,0.6091274446861373,0.8921158044856119,0.6042069701749886,0.8191054413941161,0.5994734985136023,0.7910794065376966,0.16078062337553545,0.8897650393535421,0.9620049285560619,0.30807881338771514,0.14758689195879515,0.8693962840882801,0.9253712134245907,0.29395638509276534,0.8652690379035306,0.35488453548852195,0.4532324736893276,0.20442518330653447,0.19059275326712333,0.7540710242870677,0.1905056385474837,0.29083757535013643,0.7191564555098048,0.7650639948057466,0.2649214693608519,0.5350929249211539,0.9927332694471885,0.8619904150422781,0.7367633241272238,0.39778632085455523,0.09652918596626914,0.9261975831742729,0.7379895969624527,0.08130809680678575,0.3133938910723362,0.8620703770391414,0.1465960445083948,0.14194514029109329,0.9049818999214223,0.6760680415665573,0.8140667802071465,0.36512439699576826,0.6921745440214282,0.987859789532867,0.8525374606781744,0.8392140660444732,0.3523104073426616,0.7114589614941105,0.3804055553770128,0.9305840285884661,0.6235215676578105,0.22721004033115333,0.21577577498476042,0.290064777615477,0.1536385821726911,0.39887076955761935,0.018281619847331454,0.5207008787503903,0.5454516519711569,0.17759775347790352,0.9579253078947608,0.8309260322290417,0.8175263261717933,0.8536077789562498,0.701953227788974,0.9414755096848579,0.7000028771947359,0.329293345476647,0.41178574122017253,0.8173615308679375,0.49879025666392396,0.4272862429220208,0.088804547648492,0.9007679246921017,0.044379047658198556,0.1520324465799704,0.7600578262287077,0.21625322796140012,0.34336011582821524,0.9205062669084797,0.6349223782380827,0.8789851821917629
cg221,0.15280861968363213,0.03304139451856025,0.7969576439616036,0.7850064219140221,0.9091460796472063,0.3143345573194054,0.1038933287210515,0.7924729297051005,0.013897772449138368,0.7599381561936379,0.023334400356037066,0.052472558850444884,0.7522756314747954,0.22964527238303079,0.1398711675569324,0.39376211649933424,0.893831318731157,0.26866766733025893,0.28631014890399864,0.9730222404660124,0.8001118265836212,0.7484053979199562,0.45553712646623445,0.8511726306324872,0.5418861745246497,0.7735249667546219,0.06510454483582295,0.11769506030308707,0.05821480801496204,0.5264163450691413,0.9735727313476347,0.4831569765920566,0.02507356841176256,0.9667764526454512,0.06879455843740001,0.1038946907394046,0.0028025168718870397,0.08810223862210209,0.8682507464011723,0.6924409468075987,0.9706565140021809,0.8302712662428459,0.5473505012805755,0.44933413628794605,0.3913409707778651,0.8034703274516486,0.5776870156057272,0.13316170910533454,0.1369408067241633,0.7715183507489529,0.784353869369744,0.8387654609495374,0.7952842617660982,0.8503060553412725,0.8101151085560208,0.5451510614167421,0.1111238006159625,0.23984977328108925,0.9296373796454004,0.8052462438146284,0.009242209925256595,0.24543415115063172,0.8043303111402379,0.42292449607268,0.2640144465548294,0.9622035674497832,0.1670421698625938,0.09442967141074077,0.881018356739406,0.7540225410015368,0.5980676955116585,0.4584202933322369,0.6111061411667826,0.5092247494610537,0.2270388649975622,0.7258183092612505,0.28364890165107914,0.9125210908450552,0.9476918069140355,0.8502222750663513,0.4491954796904276,0.9433634299743519,0.5874050624652092,0.08340007826990326,0.9201793153007495,0.6210642490026471,0.7624192874232848,0.29676338849156736,0.7933225490018314,0.4942085646548291,0.6658543657670227,0.9903702808209549,0.04546093270536711,0.9609944061360066,0.5428464293185327,0.5820154301219608,0.06685965120685133,0.6730543966221595,0.9239077584302676,0.9542852192262163
cg222,0.7772588151580262,0.05871358814252037,0.17078911169824695,0.4336403932471401,0.7513508264997748,0.4175246669139162,0.7403801726248687,0.7448568763846144,0.8140020335390404,0.33759364490347343,0.6653071896117453,0.8263156836390366,0.7982620821956661,0.9214616162422662,0.09761338478778603,0.9194124986800729,0.6658210305146712,0.050083955064754715,0.8931894498974263,0.1745619335108788,0.5703878352444298,0.8397980305375641,0.7214550868191741,0.01273192208509999,0.6329862706061313,0.5307465934564498,0.6989236795025489,0.9471561201844508,0.20746911511795119,0.4312292820011743,0.4976034093126933,0.5701432706128677,0.13971153298685124,0.11409560119932849,0.7047656125625787,0.19602731234541104,0.8933590978800737,0.667737338652014,0.09233601158686977,0.9774635033655795,0.7977211254405033,0.6473601398941852,0.7653325988690821,0.17528685129495203,0.6094624013971478,0.2164668433976794,0.6349218329160706,0.9418595181130756,0.5356035838272987,0.38849821209109314,0.46511029164536954,0.6222628931572644,0.02761765538118377,0.6225925452518334,0.07529400997277713,0.7108872715424253,0.4782952105791217,0.7419948725773918,0.7345957665046589,0.08838457050179904,0.2904576481885328,0.1298586597213066,0.6187330863085168,0.2966091773402896,0.5045593014512162,0.9653047521549193,0.1948618506173303,0.5577807827900363,0.11136016765655443,0.6300035884072507,0.14946655256696884,0.42250581519113806,0.00044477924293417903,0.9209832534881026,0.4013871478955391,0.947712790853949,0.8078904642301843,0.3200837357219767,0.7709105281819523,0.12344256704713563,0.02913310850814055,0.3008369215507096,0.7203323733988576,0.09255183654918275,0.3951484156649486,0.9319938612146412,0.9150043565270697,0.860476937284664,0.8129078543913391,0.007419889817229963,0.35824445873968935,0.16993463461325065,0.3618055817216689,0.905281505204614,0.9290151600634179,0.44793695902672914,0.6587615654190939,0.3344165599001734,0.9678767802550602,0.056464790727617564
cg223,0.7473400159413599,0.09928368436090607,0.378400347831099,0.39927031698356075,0.3409134933933854,0.5782890792562235,0.6862153485376535,0.045450211774150207,0.7337159765843714,0.8290687912644221,0.46226839322554747,0.10914046319263171,0.5060623801939655,0.20111700435691682,0.3714683011523713,0.44969317480401005,0.3024385337437363,0.6433686490049397,0.36737359578256223,0.24999962589343983,0.2799273977045512,0.399437221450877,0.7511720720795914,0.015216854497458132,0.9663754855391641,0.9818155848878469,0.6414485660707628,0.6391916008508354,0.058898404031100915,0.5289295370994368,0.5680720692374095,0.7746788687943313,0.5587140308729027,0.9114318571138219,0.4637348565860947,0.023210259744587014,0.5425008581271648,0.07268694651712848,0.35856962679410764,0.859800338630683,0.5410557479118385,0.8168252393880678,0.7787151304337263,0.06978595627891315,0.7396135375439042,0.6960760628309958,0.8796498800765219,0.5401771438840877,0.270129438219359,0.8251513561053454,0.6954914526777722,0.1377132529745615,0.26343038156622123,0.8032467801765379,0.05185340457487031,0.10113561763821455,0.4144014324829808,0.5727001351543377,0.8691926433661383,0.6900459064236418,0.38390494899994665,0.6936433189175589,0.5129300898331509,0.03037393290513868,0.6882047455840494,0.11535039175128747,0.3202143973327072,0.06791942766039727,0.6666229867540773,0.7534644159828022,0.34001885814090316,0.5290739486624063,0.9320547662928699,0.6965658836656397,0.8075180464994814,0.1346607292538321,0.5108891060713606,0.19070385977919446,0.7288600369109988,0.7794331637597319,0.15516243704057775,0.4477661800735665,0.9794994582452105,0.8259486021757352,0.10406434484923277,0.04774415909406571,0.4164301648535389,0.9708398113170785,0.5686450017729497,0.3605615643521797,0.7723735225093102,0.020571453389862104,0.46650064226326826,0.5654638121558124,0.2875676812006769,0.18897137881382475,0.42911734509714883,0.19378236120461334,0.26696517180779233,0.6577514878459195
cg224,0.31346195629471374,0.27880376505825444,0.4237928566593502,0.3616979133950672,0.682643487590065,0.16358671748702613,0.4389909554449548,0.5292678036407725,0.989555835937392,0.7928034953086747,0.9941846390276292,0.7110321802279955,0.811536348766682,0.4662478799961438,0.7458301168825032,0.7246401987642386,0.24506696263282035,0.9435875257473113,0.9357599169543263,0.32333629878066383,0.5575626273652718,0.9815173239042992,0.11595482086078102,0.17769126831997373,0.9947370695681209,0.9681406402903362,0.6500455558551815,0.06144583594106667,0.23269054138431466,0.9916358698121708,0.28984026865443147,0.04548056238685527,0.6498727866154445,0.07611478654904247,0.19732145247266142,0.7893210248662994,0.0799313886358195,0.2967334445618949,0.6587448899450887,0.1911996157283513,0.08360161676631117,0.5032409860334225,0.7196878412603671,0.10616006952219192,0.9873753634673452,0.5274839241404428,0.28285098254526,0.7521485862458837,0.17348214740122203,0.9118784929558817,0.2081433024665924,0.8557488754345567,0.08142693198650741,0.39435057761553904,0.7997693511603506,0.11702472755175652,0.6850002141659495,0.4159264984550489,0.9545062137489331,0.20046908474514435,0.998609317417581,0.31818472200124115,0.5980789340047393,0.15145022066755176,0.058362451774952584,0.7074604352392034,0.5087477245987292,0.8121798473707887,0.36456877616227634,0.5703327598180361,0.005958424054745781,0.8873310187117088,0.24888426570914246,0.9326883514300216,0.44240138234297566,0.8360325724591793,0.5325474533102239,0.31004986164129444,0.2678531338911707,0.11955329569955275,0.723897893560098,0.36092439109386976,0.3465004005797284,0.4636278128840179,0.33461252504237593,0.44180132806191186,0.8328234789405194,0.652241172244719,0.013898899293980915,0.13975921502204947,0.35918300684902094,0.721180646937157,0.29091756952858827,0.2887016058299007,0.2926385714174813,0.8204927505860142,0.5308086358275231,0.6709308274769283,0.04944846277857584,0.4311082315942101
cg225,0.4873711062258048,0.9478911264580222,0.6394476960924462,0.5228535535900286,0.9194719751993196,0.1549828919770606,0.3065875202692474,0.49248904462631704,0.41103143052697977,0.17354785609335266,0.6325186586648059,0.18551001260836097,0.6950607747284996,0.5668301798044002,0.03153103976655558,0.5424282387656361,0.43947091155452433,0.5070568771499887,0.23625112965395134,0.07080911498448672,0.8261938884783024,0.011019245885471984,0.7991198618750932,0.9412668715068873,0.27816526182930246,0.5291511794249326,0.9586021644509526,0.029111787667941758,0.08326944332277064,0.14320942150679683,0.5327678207907633,0.37419383651205795,0.8796221044930624,0.2965298472470633,0.8585028198162354,0.5795490953645397,0.006682156036422193,0.4173957350925712,0.23374472297047988,0.3722590101514248,0.619981017324764,0.43674042118459666,0.21534544006985612,0.4935088493264349,0.189230218089807,0.1790504484435983,0.08636531313298124,0.06291765107758485,0.13610881125497332,0.6075061417664697,0.522224467475292,0.04379916511375337,0.8244918519242395,0.11131953886980905,0.9115933850742297,0.9280001088598571,0.8303655328301836,0.9818537199818337,0.402716873117554,0.5327424301393244,0.877431125250606,0.922361791329328,0.37726056410891995,0.4957219482727959,0.10104018997019093,0.392719358589238,0.057713798593942434,0.13851261657522618,0.996436964432669,0.7737445202064616,0.7436773081532696,0.3843746579987306,0.28014177959674635,0.8838938337476432,0.016427187463842752,0.6641643752824882,0.9785586881616435,0.17391458599442466,0.5679966077165101,0.8640663707174199,0.3712784650245958,0.9469354820698395,0.4403314197279252,0.7368495004151426,0.9756069243933224,0.09970415750816664,0.004248841560807404,0.3334780703509388,0.3040042891587582,0.8027236534556228,0.9574040749130973,0.33576044551328754,0.9998525628190134,0.5339490394297265,0.564927902012043,0.4557482482387204,0.88178723235813,0.7394013605915477,0.307992140413864,0.18019593440894333
